Name,Day,Time,Video,Desc,Categories,Email,Phone,Time_dt,Time_del,Label_Audio,Label_Open,Label_Video,Label_Forum,Label_Big Book,Label_Discussion,Label_Speaker,Label_Closed,Label_Telephone,Label_Women,Label_Loners / Isolationists,Label_Chat,Label_LGBTQIAA+,Label_Young People,Label_Men,Label_Secular,Label_Steps / Traditions,Label_Game,Label_Blind / Visually Impaired,Label_Deaf / Hard of Hearing,Label_Email,Label_Professionals,Label_Meditation,Label_Seniors,Label_Newcomer,Label_24/7,Zoom
Rebellion Dogs,Wednesday,11:00 am,https://rebelliondogs7.wixsite.com/website,Meeting ID: 526-366-8039,"Closed,Men,Video",rebelliondogs7@gmail.com,,11:00:00,0 days 11:00:00.000000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ReLaPsE ScHmReLaPse,Wednesday,11:00 am,https://us04web.zoom.us/j/2835953698?pwd=v1nddxu0oufjcjuxzjvowenkmstrzz09,An open meeting of AA. All are welcome. Focus on relapse prevention and coming back to the rooms. Speaker/Participation,"Audio,Discussion,Open,Speaker,Video",radfordhall4343@gmail.com,,11:00:00,0 days 11:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Rocklin Fellowship 9:00 am Co-Ed Big Book Study Meeting,Wednesday,11:00 am,https://zoom.us/j/977136843,The password for all meetings is Rocklin.,"Big Book,Closed,Video",rocklinfwpaa@gmail.com,,11:00:00,0 days 11:00:00.000000000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Rockridge Fellowship Oakland 9 AM Pacific (Noon Eastern) Daily,Wednesday,11:00 am,https://us02web.zoom.us/j/299112061,"Zoom Passcode, if any: 499003","Big Book,Discussion,Open,Speaker,Video",oaklandrockridgefellowship@gmail.com,,11:00:00,0 days 11:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
SPOT CHECK AA AT NOON,Wednesday,11:00 am,https://us02web.zoom.us/j/89211288492,Meeting ID: 892 1128 8492 Passcode: 263254,"Audio,Big Book,Closed,Discussion,Speaker,Telephone,Video,Young People",D.E.A.R.MENANDWOMEN@GMAIL.COM,"13017158592,,,,89211288492#,,,,*026839#",11:00:00,0 days 11:00:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Strange Paradox,Wednesday,11:00 am,https://us02web.zoom.us/j/668064382,"Zoom Passcode, if any: 653069","Discussion,Open,Video",strangeparadoxaa@gmail.com,,11:00:00,0 days 11:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
TGIF (Thank God I'm Free!),Wednesday,11:00 am,https://us02web.zoom.us/j/87877153648?pwd=bzzqd055ngvaamlpl0dpnxvgtkziut09,"Public Email Contact, if any: debra.timothy@gmail.com","Audio,Open,Video",debra.timothy@gmail.com,,11:00:00,0 days 11:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Best Years Of Our Lives,Wednesday,11:00 am,https://zoom.us/meeting/78040716119,"Meeting Access Code, if any: 341209","Discussion,Open,Video",picassomoon77@gmail.com,"3017158592,,341209",11:00:00,0 days 11:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
THE BEST YEARS OF OUR LIVES GROUP OF AA,Wednesday,11:00 am,https://zoom.us/j/78040716119,"Meets every Friday from 12:00pm to 1:00pm. This AA meeting is Open, Discussion and non-smoking. Yes, both men and women can attend.","Audio,Open,Telephone,Video",picassomoon77@gmail.com,"13017158592,,78040716119#",11:00:00,0 days 11:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Lunch Club,Wednesday,11:00 am,https://us02web.zoom.us/j/83805394993?pwd=sflyes8xmtv3suzcbhlwdmx3vhrzut09,For any questions please email homeawayfromhomecov@gmail.com,"Closed,Discussion,Video",homeawayfromhomecov@gmail.com,"17789072071,,83805394993#",11:00:00,0 days 11:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Sunshine Group,Wednesday,11:00 am,https://us04web.zoom.us/j/766151658?pwd=tdmvnzzlmvruzjvra1hlwjf2njfxdz09,Password: 486725,"Audio,Discussion,Open,Telephone,Video",aathesunshinegroup@gmail.com,"16699009128,,,,766151658#,,,,*486725#",11:00:00,0 days 11:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
BBB - Beginners' Big Book Study,Wednesday,11:30 am,https://us04web.zoom.us/j/6552526422?pwd=nu9wadvlqujlvwirb2fmoeztumr0zz09,For information or password e-mail: bigbookforbeginners@gmail.com.,"Audio,Big Book,Open,Telephone,Video",bigbookforbeginners@gmail.com,,11:30:00,0 days 11:30:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Common Welfare,Wednesday,11:30 am,https://us02web.zoom.us/j/535873917,We hope you join us!,"Audio,Discussion,Open,Video,Women",commonwelfare.women@gmail.com,,11:30:00,0 days 11:30:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Lunch Bunch,Wednesday,11:30 am,https://us02web.zoom.us/j/81748734496,"We meet 7 days a week on zoom, Each day is a different theme.","Audio,Big Book,Discussion,Open,Speaker,Video,Young People",rls1010@gmail.com,9546846290,11:30:00,0 days 11:30:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
On Awakening,Wednesday,11:30 am,https://us02web.zoom.us/j/83066910537?pwd=t01ammttvupzyjvrng9tuhpmvvfozz09,"Public Email Contact, if any: chair@on-awakening.org","Audio,Discussion,Open,Speaker,Telephone,Video",,"12532158782,,83066910537#",11:30:00,0 days 11:30:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"1 AA No Rules, No Drama, Just A Primary Purpose",Wednesday,12:00 pm,https://us02web.zoom.us/j/76925189247?pwd=ttzhtflatgpcvmxlanlvwet1ugxwzz09,No passcode required waiting room enabled.,"Audio,Discussion,Open,Video",nornodjpp@gmail.com,3372519562,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
12 Coconuts Waikiki Online,Wednesday,12:00 pm,https://us02web.zoom.us/j/109177011,"Zoom Passcode, if any: 12KUHIO","Audio,Discussion,Open,Speaker,Video",12coconutswaikikionline@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
494 Lunch Bunch Group,Wednesday,12:00 pm,https://zoom.us/j/7144993468,To join call: (415) 762-9988 and Enter the meeting ID [714 499 3468] followed by the # key,"Open,Video",lunchbunch494@mail.com,,12:00:00,0 days 12:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Noon Meeting Dallas,Wednesday,12:00 pm,https://zoom.us/j/582351407,Email Contact: aanoondallas@gmail.com,"Open,Video",aanoondallas@gmail.com,,12:00:00,0 days 12:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA_Recovery online,Wednesday,12:00 pm,https://zoom.us/j/9074021032,"Zoom Passcode, if any: 450339","Discussion,Open,Video",,,12:00:00,0 days 12:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Agnes Water,Wednesday,12:00 pm,,"Zoom Passcode, if any: billw","Audio,Discussion,Open,Video",,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Atlanta Acceptance Group,Wednesday,12:00 pm,https://us02web.zoom.us/j/8951891470?pwd=eucvbmxmnststxndbg1lvjdjtn,Please check your time from your region. Newcomers are always welcome!  No passcode required.,"Big Book,Discussion,Open,Speaker,Telephone,Video",atlantaacceptance@gmail.com,"16465588656,,,,895-189-1470#,,,,*48332332#",12:00:00,0 days 12:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Atlanta Triangle Club Online Meeting,Wednesday,12:00 pm,https://us02web.zoom.us/j/336521988,"If you are a student of counseling, psychology, medicine, or other health profession you are welcome to attend but please do not share as our meeting is focused on recovering only. If you think you have a problem with alcohol, you are welcome to attend this meeting.","Audio,Open,Telephone,Video",contact@atlantatriangleclub.org,"16468769923,,82146567484#",12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Defective Characters,Wednesday,12:00 pm,https://us02web.zoom.us/j/2014115493?pwd=y0syq0jlt293cmfrc1dlwk1aoxpxdz09,Click https://us02web.zoom.us/j/2014115493?pwd=Y0syQ0JlT293cmFRc1dlWk1aOXpxdz09 to start or join a scheduled Zoom meeting,"Audio,Discussion,Open,Speaker,Video",808cheflyfe@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Delta Club,Wednesday,12:00 pm,https://us02web.zoom.us/j/4168638863,Meeting ID: 416 863 8863.  Password : 123305,"Closed,Discussion,Telephone,Video",,"13462487799,,89373569612#",12:00:00,0 days 12:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Halfway Through,Wednesday,12:00 pm,https://zoom.us/j/479128118,a.m.  We focus on the still suffering alcoholic.  We are not a glum lot!,"Discussion,Video",halfwaythrough@yahoo.com,15045833536,12:00:00,0 days 12:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Lambda Dallas AA Noon Meeting,Wednesday,12:00 pm,https://zoom.us/j/827282879,"Web Site, if any: https://lambdadallas.org","Closed,Discussion,LGBTQIAA+,Video",,,12:00:00,0 days 12:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Moral Inventory,Wednesday,12:00 pm,,This meeting works well for travelers and the two separate meetings in one day allow for room to mindfully meditate inbetween. There is no leader at this meeting.,"Audio,Closed,Telephone",maryheal33@gmail.com,"6417150861,,550593",12:00:00,0 days 12:00:00.000000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Newcomers,Wednesday,12:00 pm,https://us02web.zoom.us/j/209476126,On-Line Meeting link https://us02web.zoom.us/j/209476126,"Discussion,Open,Speaker,Video",,,12:00:00,0 days 12:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
One Day at a Time,Wednesday,12:00 pm,https://sites.google.com/site/onedayatatime1pm,Sun - Living Sober,"Audio,Open,Telephone",onedayatatime1pm@gmail.com,"7127757031,,198520#",12:00:00,0 days 12:00:00.000000000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Pee\Dee AA,Wednesday,12:00 pm,https://us04web.zoom.us/j/442521837,Open Discussion Meeting,"Audio,Big Book,Open,Video",windgapranch@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity Hall Group AA meeting,Wednesday,12:00 pm,https://us04web.zoom.us/j/907436844?pwd=qwqrqi8ysmtjtitjohlav0vweevmdz09,Individual's can log into zoom and enter meeting code: 907-436-844 for the 10 a.m. meeting and code: 678-312-769 for the 5 p.m.,"Audio,Open,Video",,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity of The Woodlands Online,Wednesday,12:00 pm,https://zoom.us/j/6190807244?pwd=wep5dmx6vdj2stdknhh5l1nozxiyqt09#success,Waiting room enabled at the discretion of the meeting chair.,"Audio,Big Book,Open,Telephone,Video",info@serenity-woodlands.org,"3462487799,,,,6190807244#",12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Shawnee Group,Wednesday,12:00 pm,https://zoom.us/j/9136311212,Email for password: ShawneeGroupAA@gmail.com,"Audio,Closed,Video",ShawneeGroupAA@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Vegas Daily Reflections,Wednesday,12:00 pm,https://us04web.zoom.us/j/910965736,password- REFLECt,"Audio,Open,Video",zoomintoaa@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Virtual Serenity Group,Wednesday,12:00 pm,https://us02web.zoom.us/j/917877111,"Zoom Passcode, if any: 925790","Big Book,Open,Video",virtualserenityaa@gmail.com,,12:00:00,0 days 12:00:00.000000000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Worldwide Primary Purpose Group,Wednesday,12:00 pm,https://zoom.us/j/759556794?fbclid=iwar1o3osj_0e-3mepta9-ntvjzn1yh_wqihtife5f3tdh3ippeparxzfl8sa,"10:00 PM CST  12 & 12 - An in-depth  look at our other text, the 12 & 12","Audio,Closed,Video,Women",wwppg@yahoo.com,,12:00:00,0 days 12:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sober and Serene at 12:15,Wednesday,12:15 pm,,https://nolambda.org/,"Audio,Discussion,Open,Video",soberlogin@gmail.com,13126266799,12:15:00,0 days 12:15:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AAOnline Global Chat,Wednesday,12:30 pm,http://aaonline.org,Learn more about us at: aaonline.org,"Big Book,Chat,Discussion,Open,Speaker",ttsoberalcoholic@aaonline.org,,12:30:00,0 days 12:30:00.000000000,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
NZ Daily Zoom into the World of the Spirit,Wednesday,12:30 pm,https://us02web.zoom.us/j/81730393987,Please email aanz.wosdaily@gmail.com  for password,"Audio,Big Book,Open,Telephone,Video",aanz.wosdaily@gmail.com,,12:30:00,0 days 12:30:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA-Alive,Wednesday,1:00 pm,http://www.aa-alive.net/,Please note:  We do not verify attendance at meetings,"Chat,Discussion,Open,Steps / Traditions",Info@aa-alive.org,,13:00:00,0 days 13:00:00.000000000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Book Club,Wednesday,1:00 pm,https://us02web.zoom.us/j/9033942223,"Zoom Passcode, if any: freedom","Audio,Big Book,Discussion,Open,Video",radfordhall4343@gmail.com,,13:00:00,0 days 13:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Friends In Recovery,Wednesday,1:00 pm,https://us04web.zoom.us/j/9498376643,Write to FriendsInRecoverySA@gmail.com for password,"Audio,Closed,Speaker,Telephone,Video",FriendsInRecoverySA@gmail.com,,13:00:00,0 days 13:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Gettin' Lit,Wednesday,1:00 pm,https://us02web.zoom.us/j/83719949239,Passcode is RadReaders,"Big Book,Discussion,Open,Video",,,13:00:00,0 days 13:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Happy Trudgers (CO - USA),Wednesday,1:00 pm,https://us04web.zoom.us/j/88982895164,All are welcome to hang out after the meeting for fellowship! Access Code: Trinity,"Open,Video",,,13:00:00,0 days 13:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Hawaii AA Ohana,Wednesday,1:00 pm,https://us02web.zoom.us/j/2839146879,"Meeting Access Code, if any: 283 914 6879","Closed,Discussion,Speaker,Video",hawaiiaaohana@gmail.com,"8084219764,,2839146879#",13:00:00,0 days 13:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Into Action,Wednesday,1:00 pm,https://us02web.zoom.us/j/87249441649,"Zoom Passcode, if any: 966051","Big Book,Discussion,Open,Video",Azintoaction@gmail.com,,13:00:00,0 days 13:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sequestered Girls,Wednesday,1:00 pm,https://us04web.zoom.us/j/254838134,"Zoom Passcode, if any: 351011","Closed,Discussion,Video,Women",SequesteredGirls@gmail.com,13126266799,13:00:00,0 days 13:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Wednesday Big Book Study,Wednesday,1:00 pm,,"A few minutes before 20:00 CET/CEST, 7.00pm UK or 2pm US Eastern, login to Skype.  Place a call to wednesday1.host.  The host will answer or call you right back as soon as possible. (Please be patient as it may take the host a minute if many are calling at the same time.)   You may also send a SKYPE message ahead of time to wednesday1.host and the meeting host will call you just before the meeting starts.","Audio,Open,Video",wednesday1host@gmail.com,,13:00:00,0 days 13:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AA Principles B4 Personalities Steps & Traditions,Wednesday,1:30 pm,https://us02web.zoom.us/j/87271721728?pwd=slrrzwd0oc8vl3lkc25vtfvorgdxzz09,sharing back to the speaker. We warmly welcome newcomers and those longer around.,"Audio,Big Book,Discussion,Open,Speaker,Video,Young People",AAprinciplesB4personalities@gmail.com,,13:30:00,0 days 13:30:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Serenity Group ( Tampa FL ),Wednesday,1:30 pm,https://us02web.zoom.us/j/78970547193,KEEP COMING BACK!,"Audio,Discussion,Open,Video",SerenityGroup7pm@hotmail.com,"16465588656,,,,,,78970547193#,,,,,,0#",13:30:00,0 days 13:30:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
An Alcoholic Like Me,Wednesday,1:30 pm,,Access code: 306633#,"Big Book,Telephone",,6053134435,13:30:00,0 days 13:30:00.000000000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Queer 12 and 12,Wednesday,1:30 pm,https://us02web.zoom.us/j/83380405544?pwd=qlbxstzlwtzyqkvisnarcnvosvjuzz09,"A weekly online study of the 12 steps and 12 traditions based mainly in Amsterdam, the Netherlands. We read the step/tradition of the week and reflect on it along with sharing our experience, strength, and hope. We are a queer meeting open to all genders and all sexualities. We meet at 19:30 CEST every Wednesday.","Audio,Discussion,LGBTQIAA+,Telephone,Video",queer12and12amsterdam@gmail.com,,13:30:00,0 days 13:30:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Safe Haven,Wednesday,1:30 pm,https://us02web.zoom.us/j/9609522834,"Safe Haven is a Big Book study. We meet Monday, Wednesday and Friday at 8:30 am Hawai’i time. We are an open meeting. We read two pages from the Big Book and discuss what we read. All are welcome.","Big Book,Discussion,Open,Telephone,Video",SafeHavenHawaii@gmail.com,"12532158782,,960 952 2834",13:30:00,0 days 13:30:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
SPIRIT OF THE UNIVERSE,Wednesday,1:30 pm,https://us02web.zoom.us/j/7725404263?pwd=blhntdmwuwffk0vmc3nubdlrq1vjdz09,Find your local number: https://us02web.zoom.us/u/kdXwQNhoG5,"Audio,Big Book,Closed,Discussion,Speaker,Video",stevennovak1234@gmail.com,"17789072071,,7725404263#",13:30:00,0 days 13:30:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Youll Never Walk Alone,Wednesday,1:45 pm,https://us02web.zoom.us/j/117748886?pwd=zuzbtgdhr3hvr0twnfphqnk1twrzdz09,"Meeting Access Code, if any: 117 748 886","Audio,Open,Speaker,Telephone,Video",ynwameeting@gmail.com,"16465588656,,117748886#",13:45:00,0 days 13:45:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
